,TTM Net EPS,Ticker
2023-03-12,$2.02,AOS
2023-03-13,$2.02,AOS
2023-03-14,$2.02,AOS
2023-03-15,$2.02,AOS
2022-12-31,$1.99,ABT
2023-01-01,$1.99,ABT
2023-01-02,$1.99,ABT
2023-01-03,$1.99,ABT
2023-01-04,$1.99,ABT
2023-01-05,$1.99,ABT
2023-01-06,$1.99,ABT
2023-01-07,$1.99,ABT
2023-01-08,$1.99,ABT
2023-01-09,$1.99,ABT
2023-01-10,$1.99,ABT
2023-01-11,$1.99,ABT
2023-01-12,$1.99,ABT
2023-01-13,$1.99,ABT
2023-01-14,$1.99,ABT
2023-01-15,$1.99,ABT
2023-01-16,$1.99,ABT
2023-01-17,$1.99,ABT
2023-01-18,$1.99,ABT
2023-01-19,$1.99,ABT
2023-01-20,$1.99,ABT
2023-01-21,$1.99,ABT
2023-01-22,$1.99,ABT
2023-01-23,$1.99,ABT
2023-01-24,$1.99,ABT
2023-01-25,$1.99,ABT
2023-01-26,$1.99,ABT
2023-01-27,$1.99,ABT
2023-01-28,$1.99,ABT
2023-01-29,$1.99,ABT
2023-01-30,$1.99,ABT
2023-01-31,$1.99,ABT
2023-02-01,$1.99,ABT
2023-02-02,$1.99,ABT
2023-02-03,$1.99,ABT
2023-02-04,$1.99,ABT
2023-02-05,$1.99,ABT
2023-02-06,$1.99,ABT
2023-02-07,$1.99,ABT
2023-02-08,$1.99,ABT
2023-02-09,$1.99,ABT
2023-02-10,$1.99,ABT
2023-02-11,$1.99,ABT
2023-02-12,$1.99,ABT
2023-02-13,$1.99,ABT
2023-02-14,$1.99,ABT
2023-02-15,$1.99,ABT
2023-02-16,$1.99,ABT
2023-02-17,$1.99,ABT
2023-02-18,$1.99,ABT
2023-02-19,$1.99,ABT
2023-02-20,$1.99,ABT
2023-02-21,$1.99,ABT
2023-02-22,$1.99,ABT
2023-02-23,$1.99,ABT
2023-02-24,$1.99,ABT
2023-02-25,$1.99,ABT
2023-02-26,$1.99,ABT
2023-02-27,$1.99,ABT
2023-02-28,$1.99,ABT
2023-03-01,$1.99,ABT
2023-03-02,$1.99,ABT
2023-03-03,$1.99,ABT
2023-03-04,$1.99,ABT
2023-03-05,$1.99,ABT
2023-03-06,$1.99,ABT
2023-03-07,$1.99,ABT
2023-03-08,$1.99,ABT
2023-03-09,$1.99,ABT
2023-03-10,$1.99,ABT
2023-03-11,$1.99,ABT
2023-03-12,$1.99,ABT
2023-03-13,$1.99,ABT
2023-03-14,$1.99,ABT
2023-03-15,$1.99,ABT
2022-12-31,$6.83,ABBV
2023-01-01,$6.83,ABBV
2023-01-02,$6.83,ABBV
2023-01-03,$6.83,ABBV
2023-01-04,$6.83,ABBV
2023-01-05,$6.83,ABBV
2023-01-06,$6.83,ABBV
2023-01-07,$6.83,ABBV
2023-01-08,$6.83,ABBV
2023-01-09,$6.83,ABBV
2023-01-10,$6.83,ABBV
2023-01-11,$6.83,ABBV
2023-01-12,$6.83,ABBV
2023-01-13,$6.83,ABBV
2023-01-14,$6.83,ABBV
2023-01-15,$6.83,ABBV
2023-01-16,$6.83,ABBV
2023-01-17,$6.83,ABBV
2023-01-18,$6.83,ABBV
2023-01-19,$6.83,ABBV
2023-01-20,$6.83,ABBV
2023-01-21,$6.83,ABBV
2023-01-22,$6.83,ABBV
2023-01-23,$6.83,ABBV
2023-01-24,$6.83,ABBV
2023-01-25,$6.83,ABBV
2023-01-26,$6.83,ABBV
2023-01-27,$6.83,ABBV
2023-01-28,$6.83,ABBV
2023-01-29,$6.83,ABBV
2023-01-30,$6.83,ABBV
2023-01-31,$6.83,ABBV
2023-02-01,$6.83,ABBV
2023-02-02,$6.83,ABBV
2023-02-03,$6.83,ABBV
2023-02-04,$6.83,ABBV
2023-02-05,$6.83,ABBV
2023-02-06,$6.83,ABBV
2023-02-07,$6.83,ABBV
2023-02-08,$6.83,ABBV
2023-02-09,$6.83,ABBV
2023-02-10,$6.83,ABBV
2023-02-11,$6.83,ABBV
2023-02-12,$6.83,ABBV
2023-02-13,$6.83,ABBV
2023-02-14,$6.83,ABBV
2023-02-15,$6.83,ABBV
2023-02-16,$6.83,ABBV
2023-02-17,$6.83,ABBV
2023-02-18,$6.83,ABBV
2023-02-19,$6.83,ABBV
2023-02-20,$6.83,ABBV
2023-02-21,$6.83,ABBV
2023-02-22,$6.83,ABBV
2023-02-23,$6.83,ABBV
2023-02-24,$6.83,ABBV
2023-02-25,$6.83,ABBV
2023-02-26,$6.83,ABBV
2023-02-27,$6.83,ABBV
2023-02-28,$6.83,ABBV
2023-03-01,$6.83,ABBV
2023-03-02,$6.83,ABBV
2023-03-03,$6.83,ABBV
2023-03-04,$6.83,ABBV
2023-03-05,$6.83,ABBV
2023-03-06,$6.83,ABBV
2023-03-07,$6.83,ABBV
2023-03-08,$6.83,ABBV
2023-03-09,$6.83,ABBV
2023-03-10,$6.83,ABBV
2023-03-11,$6.83,ABBV
2023-03-12,$6.83,ABBV
2023-03-13,$6.83,ABBV
2023-03-14,$6.83,ABBV
2023-03-15,$6.83,ABBV
2022-12-31,$7.67,ACN
2023-01-01,$7.67,ACN
2023-01-02,$7.67,ACN
2023-01-03,$7.67,ACN
2023-01-04,$7.67,ACN
2023-01-05,$7.67,ACN
2023-01-06,$7.67,ACN
2023-01-07,$7.67,ACN
2023-01-08,$7.67,ACN
2023-01-09,$7.67,ACN
2023-01-10,$7.67,ACN
2023-01-11,$7.67,ACN
2023-01-12,$7.67,ACN
2023-01-13,$7.67,ACN
2023-01-14,$7.67,ACN
2023-01-15,$7.67,ACN
2023-01-16,$7.67,ACN
2023-01-17,$7.67,ACN
2023-01-18,$7.67,ACN
2023-01-19,$7.67,ACN
2023-01-20,$7.67,ACN
2023-01-21,$7.67,ACN
2023-01-22,$7.67,ACN
2023-01-23,$7.67,ACN
2023-01-24,$7.67,ACN
2023-01-25,$7.67,ACN
2023-01-26,$7.67,ACN
2023-01-27,$7.67,ACN
2023-01-28,$7.67,ACN
2023-01-29,$7.67,ACN
2023-01-30,$7.67,ACN
2023-01-31,$7.67,ACN
2023-02-01,$7.67,ACN
2023-02-02,$7.67,ACN
2023-02-03,$7.67,ACN
2023-02-04,$7.67,ACN
2023-02-05,$7.67,ACN
2023-02-06,$7.67,ACN
2023-02-07,$7.67,ACN
2023-02-08,$7.67,ACN
2023-02-09,$7.67,ACN
2023-02-10,$7.67,ACN
2023-02-11,$7.67,ACN
2023-02-12,$7.67,ACN
2023-02-13,$7.67,ACN
2023-02-14,$7.67,ACN
2023-02-15,$7.67,ACN
2023-02-16,$7.67,ACN
2023-02-17,$7.67,ACN
2023-02-18,$7.67,ACN
2023-02-19,$7.67,ACN
2023-02-20,$7.67,ACN
2023-02-21,$7.67,ACN
2023-02-22,$7.67,ACN
2023-02-23,$7.67,ACN
2023-02-24,$7.67,ACN
2023-02-25,$7.67,ACN
2023-02-26,$7.67,ACN
2023-02-27,$7.67,ACN
2023-02-28,$7.67,ACN
2023-03-01,$7.67,ACN
2023-03-02,$7.67,ACN
2023-03-03,$7.67,ACN
2023-03-04,$7.67,ACN
2023-03-05,$7.67,ACN
2023-03-06,$7.67,ACN
2023-03-07,$7.67,ACN
2023-03-08,$7.67,ACN
2023-03-09,$7.67,ACN
2023-03-10,$7.67,ACN
2023-03-11,$7.67,ACN
2023-03-12,$7.67,ACN
2023-03-13,$7.67,ACN
2023-03-14,$7.67,ACN
2023-03-15,$7.67,ACN
2022-12-31,$2.02,ATVI
2023-01-01,$2.02,ATVI
2023-01-02,$2.02,ATVI
2023-01-03,$2.02,ATVI
2023-01-04,$2.02,ATVI
2023-01-05,$2.02,ATVI
2023-01-06,$2.02,ATVI
2023-01-07,$2.02,ATVI
2023-01-08,$2.02,ATVI
2023-01-09,$2.02,ATVI
2023-01-10,$2.02,ATVI
2023-01-11,$2.02,ATVI
2023-01-12,$2.02,ATVI
2023-01-13,$2.02,ATVI
2023-01-14,$2.02,ATVI
2023-01-15,$2.02,ATVI
2023-01-16,$2.02,ATVI
2023-01-17,$2.02,ATVI
2023-01-18,$2.02,ATVI
2023-01-19,$2.02,ATVI
2023-01-20,$2.02,ATVI
2023-01-21,$2.02,ATVI
2023-01-22,$2.02,ATVI
2023-01-23,$2.02,ATVI
2023-01-24,$2.02,ATVI
2023-01-25,$2.02,ATVI
2023-01-26,$2.02,ATVI
2023-01-27,$2.02,ATVI
2023-01-28,$2.02,ATVI
2023-01-29,$2.02,ATVI
2023-01-30,$2.02,ATVI
2023-01-31,$2.02,ATVI
2023-02-01,$2.02,ATVI
2023-02-02,$2.02,ATVI
2023-02-03,$2.02,ATVI
2023-02-04,$2.02,ATVI
2023-02-05,$2.02,ATVI
2023-02-06,$2.02,ATVI
2023-02-07,$2.02,ATVI
2023-02-08,$2.02,ATVI
2023-02-09,$2.02,ATVI
2023-02-10,$2.02,ATVI
2023-02-11,$2.02,ATVI
2023-02-12,$2.02,ATVI
2023-02-13,$2.02,ATVI
2023-02-14,$2.02,ATVI
2023-02-15,$2.02,ATVI
2023-02-16,$2.02,ATVI
2023-02-17,$2.02,ATVI
2023-02-18,$2.02,ATVI
2023-02-19,$2.02,ATVI
2023-02-20,$2.02,ATVI
2023-02-21,$2.02,ATVI
2023-02-22,$2.02,ATVI
2023-02-23,$2.02,ATVI
2023-02-24,$2.02,ATVI
2023-02-25,$2.02,ATVI
2023-02-26,$2.02,ATVI
2023-02-27,$2.02,ATVI
2023-02-28,$2.02,ATVI
2023-03-01,$2.02,ATVI
2023-03-02,$2.02,ATVI
2023-03-03,$2.02,ATVI
2023-03-04,$2.02,ATVI
2023-03-05,$2.02,ATVI
2023-03-06,$2.02,ATVI
2023-03-07,$2.02,ATVI
2023-03-08,$2.02,ATVI
2023-03-09,$2.02,ATVI
2023-03-10,$2.02,ATVI
2023-03-11,$2.02,ATVI
2023-03-12,$2.02,ATVI
2023-03-13,$2.02,ATVI
2023-03-14,$2.02,ATVI
2023-03-15,$2.02,ATVI
2022-12-31,$2.73,ADM
2023-01-01,$2.73,ADM
2023-01-02,$2.73,ADM
2023-01-03,$2.73,ADM
2023-01-04,$2.73,ADM
2023-01-05,$2.73,ADM
2023-01-06,$2.73,ADM
2023-01-07,$2.73,ADM
2023-01-08,$2.73,ADM
2023-01-09,$2.73,ADM
2023-01-10,$2.73,ADM
2023-01-11,$2.73,ADM
2023-01-12,$2.73,ADM
2023-01-13,$2.73,ADM
2023-01-14,$2.73,ADM
2023-01-15,$2.73,ADM
2023-01-16,$2.73,ADM
2023-01-17,$2.73,ADM
2023-01-18,$2.73,ADM
2023-01-19,$2.73,ADM
2023-01-20,$2.73,ADM
2023-01-21,$2.73,ADM
2023-01-22,$2.73,ADM
2023-01-23,$2.73,ADM
2023-01-24,$2.73,ADM
2023-01-25,$2.73,ADM
2023-01-26,$2.73,ADM
2023-01-27,$2.73,ADM
2023-01-28,$2.73,ADM
2023-01-29,$2.73,ADM
2023-01-30,$2.73,ADM
2023-01-31,$2.73,ADM
2023-02-01,$2.73,ADM
2023-02-02,$2.73,ADM
2023-02-03,$2.73,ADM
2023-02-04,$2.73,ADM
2023-02-05,$2.73,ADM
2023-02-06,$2.73,ADM
2023-02-07,$2.73,ADM
2023-02-08,$2.73,ADM
2023-02-09,$2.73,ADM
2023-02-10,$2.73,ADM
2023-02-11,$2.73,ADM
2023-02-12,$2.73,ADM
2023-02-13,$2.73,ADM
2023-02-14,$2.73,ADM
2023-02-15,$2.73,ADM
2023-02-16,$2.73,ADM
2023-02-17,$2.73,ADM
2023-02-18,$2.73,ADM
2023-02-19,$2.73,ADM
2023-02-20,$2.73,ADM
2023-02-21,$2.73,ADM
2023-02-22,$2.73,ADM
2023-02-23,$2.73,ADM
2023-02-24,$2.73,ADM
2023-02-25,$2.73,ADM
2023-02-26,$2.73,ADM
2023-02-27,$2.73,ADM
2023-02-28,$2.73,ADM
2023-03-01,$2.73,ADM
2023-03-02,$2.73,ADM
2023-03-03,$2.73,ADM
2023-03-04,$2.73,ADM
2023-03-05,$2.73,ADM
2023-03-06,$2.73,ADM
2023-03-07,$2.73,ADM
2023-03-08,$2.73,ADM
2023-03-09,$2.73,ADM
2023-03-10,$2.73,ADM
2023-03-11,$2.73,ADM
2023-03-12,$2.73,ADM
2023-03-13,$2.73,ADM
2023-03-14,$2.73,ADM
2023-03-15,$2.73,ADM
2022-12-31,$6.60,ADBE
2023-01-01,$6.60,ADBE
2023-01-02,$6.60,ADBE
2023-01-03,$6.60,ADBE
2023-01-04,$6.60,ADBE
2023-01-05,$6.60,ADBE
2023-01-06,$6.60,ADBE
2023-01-07,$6.60,ADBE
2023-01-08,$6.60,ADBE
2023-01-09,$6.60,ADBE
2023-01-10,$6.60,ADBE
2023-01-11,$6.60,ADBE
2023-01-12,$6.60,ADBE
2023-01-13,$6.60,ADBE
2023-01-14,$6.60,ADBE
2023-01-15,$6.60,ADBE
2023-01-16,$6.60,ADBE
2023-01-17,$6.60,ADBE
2023-01-18,$6.60,ADBE
2023-01-19,$6.60,ADBE
2023-01-20,$6.60,ADBE
2023-01-21,$6.60,ADBE
2023-01-22,$6.60,ADBE
2023-01-23,$6.60,ADBE
2023-01-24,$6.60,ADBE
2023-01-25,$6.60,ADBE
2023-01-26,$6.60,ADBE
2023-01-27,$6.60,ADBE
2023-01-28,$6.60,ADBE
2023-01-29,$6.60,ADBE
2023-01-30,$6.60,ADBE
2023-01-31,$6.60,ADBE
2023-02-01,$6.60,ADBE
2023-02-02,$6.60,ADBE
2023-02-03,$6.60,ADBE
2023-02-04,$6.60,ADBE
2023-02-05,$6.60,ADBE
2023-02-06,$6.60,ADBE
2023-02-07,$6.60,ADBE
2023-02-08,$6.60,ADBE
2023-02-09,$6.60,ADBE
2023-02-10,$6.60,ADBE
2023-02-11,$6.60,ADBE
2023-02-12,$6.60,ADBE
2023-02-13,$6.60,ADBE
2023-02-14,$6.60,ADBE
2023-02-15,$6.60,ADBE
2023-02-16,$6.60,ADBE
2023-02-17,$6.60,ADBE
2023-02-18,$6.60,ADBE
2023-02-19,$6.60,ADBE
2023-02-20,$6.60,ADBE
2023-02-21,$6.60,ADBE
2023-02-22,$6.60,ADBE
2023-02-23,$6.60,ADBE
2023-02-24,$6.60,ADBE
2023-02-25,$6.60,ADBE
2023-02-26,$6.60,ADBE
2023-02-27,$6.60,ADBE
2023-02-28,$6.60,ADBE
2023-03-01,$6.60,ADBE
2023-03-02,$6.60,ADBE
2023-03-03,$6.60,ADBE
2023-03-04,$6.60,ADBE
2023-03-05,$6.60,ADBE
2023-03-06,$6.60,ADBE
2023-03-07,$6.60,ADBE
2023-03-08,$6.60,ADBE
2023-03-09,$6.60,ADBE
2023-03-10,$6.60,ADBE
2023-03-11,$6.60,ADBE
2023-03-12,$6.60,ADBE
2023-03-13,$6.60,ADBE
2023-03-14,$6.60,ADBE
2023-03-15,$6.60,ADBE
2022-12-31,$5.83,ADP
2023-01-01,$5.83,ADP
2023-01-02,$5.83,ADP
2023-01-03,$5.83,ADP
2023-01-04,$5.83,ADP
2023-01-05,$5.83,ADP
2023-01-06,$5.83,ADP
2023-01-07,$5.83,ADP
2023-01-08,$5.83,ADP
2023-01-09,$5.83,ADP
2023-01-10,$5.83,ADP
2023-01-11,$5.83,ADP
2023-01-12,$5.83,ADP
2023-01-13,$5.83,ADP
2023-01-14,$5.83,ADP
2023-01-15,$5.83,ADP
2023-01-16,$5.83,ADP
2023-01-17,$5.83,ADP
2023-01-18,$5.83,ADP
2023-01-19,$5.83,ADP
2023-01-20,$5.83,ADP
2023-01-21,$5.83,ADP
2023-01-22,$5.83,ADP
2023-01-23,$5.83,ADP
2023-01-24,$5.83,ADP
2023-01-25,$5.83,ADP
2023-01-26,$5.83,ADP
2023-01-27,$5.83,ADP
2023-01-28,$5.83,ADP
2023-01-29,$5.83,ADP
2023-01-30,$5.83,ADP
2023-01-31,$5.83,ADP
2023-02-01,$5.83,ADP
2023-02-02,$5.83,ADP
2023-02-03,$5.83,ADP
2023-02-04,$5.83,ADP
2023-02-05,$5.83,ADP
2023-02-06,$5.83,ADP
2023-02-07,$5.83,ADP
2023-02-08,$5.83,ADP
2023-02-09,$5.83,ADP
2023-02-10,$5.83,ADP
2023-02-11,$5.83,ADP
2023-02-12,$5.83,ADP
2023-02-13,$5.83,ADP
2023-02-14,$5.83,ADP
2023-02-15,$5.83,ADP
2023-02-16,$5.83,ADP
2023-02-17,$5.83,ADP
2023-02-18,$5.83,ADP
2023-02-19,$5.83,ADP
2023-02-20,$5.83,ADP
2023-02-21,$5.83,ADP
2023-02-22,$5.83,ADP
2023-02-23,$5.83,ADP
2023-02-24,$5.83,ADP
2023-02-25,$5.83,ADP
2023-02-26,$5.83,ADP
2023-02-27,$5.83,ADP
2023-02-28,$5.83,ADP
2023-03-01,$5.83,ADP
2023-03-02,$5.83,ADP
2023-03-03,$5.83,ADP
2023-03-04,$5.83,ADP
2023-03-05,$5.83,ADP
2023-03-06,$5.83,ADP
2023-03-07,$5.83,ADP
2023-03-08,$5.83,ADP
2023-03-09,$5.83,ADP
2023-03-10,$5.83,ADP
2023-03-11,$5.83,ADP
2023-03-12,$5.83,ADP
2023-03-13,$5.83,ADP
2023-03-14,$5.83,ADP
2023-03-15,$5.83,ADP
2022-12-31,$5.49,AAP
2023-01-01,$5.49,AAP
2023-01-02,$5.49,AAP
2023-01-03,$5.49,AAP
2023-01-04,$5.49,AAP
2023-01-05,$5.49,AAP
2023-01-06,$5.49,AAP
2023-01-07,$5.49,AAP
2023-01-08,$5.49,AAP
2023-01-09,$5.49,AAP
2023-01-10,$5.49,AAP
2023-01-11,$5.49,AAP
2023-01-12,$5.49,AAP
2023-01-13,$5.49,AAP
2023-01-14,$5.49,AAP
2023-01-15,$5.49,AAP
2023-01-16,$5.49,AAP
2023-01-17,$5.49,AAP
2023-01-18,$5.49,AAP
2023-01-19,$5.49,AAP
2023-01-20,$5.49,AAP
2023-01-21,$5.49,AAP
2023-01-22,$5.49,AAP
2023-01-23,$5.49,AAP
2023-01-24,$5.49,AAP
2023-01-25,$5.49,AAP
2023-01-26,$5.49,AAP
2023-01-27,$5.49,AAP
2023-01-28,$5.49,AAP
2023-01-29,$5.49,AAP
2023-01-30,$5.49,AAP
2023-01-31,$5.49,AAP
2023-02-01,$5.49,AAP
2023-02-02,$5.49,AAP
2023-02-03,$5.49,AAP
2023-02-04,$5.49,AAP
2023-02-05,$5.49,AAP
2023-02-06,$5.49,AAP
2023-02-07,$5.49,AAP
2023-02-08,$5.49,AAP
2023-02-09,$5.49,AAP
2023-02-10,$5.49,AAP
2023-02-11,$5.49,AAP
2023-02-12,$5.49,AAP
2023-02-13,$5.49,AAP
2023-02-14,$5.49,AAP
2023-02-15,$5.49,AAP
2023-02-16,$5.49,AAP
2023-02-17,$5.49,AAP
2023-02-18,$5.49,AAP
2023-02-19,$5.49,AAP
2023-02-20,$5.49,AAP
2023-02-21,$5.49,AAP
2023-02-22,$5.49,AAP
2023-02-23,$5.49,AAP
2023-02-24,$5.49,AAP
2023-02-25,$5.49,AAP
2023-02-26,$5.49,AAP
2023-02-27,$5.49,AAP
2023-02-28,$5.49,AAP
2023-03-01,$5.49,AAP
2023-03-02,$5.49,AAP
2023-03-03,$5.49,AAP
2023-03-04,$5.49,AAP
2023-03-05,$5.49,AAP
2023-03-06,$5.49,AAP
2023-03-07,$5.49,AAP
2023-03-08,$5.49,AAP
2023-03-09,$5.49,AAP
2023-03-10,$5.49,AAP
2023-03-11,$5.49,AAP
2023-03-12,$5.49,AAP
2023-03-13,$5.49,AAP
2023-03-14,$5.49,AAP
2023-03-15,$5.49,AAP
2022-12-31,$0.44,AES
2023-01-01,$0.44,AES
2023-01-02,$0.44,AES
2023-01-03,$0.44,AES
2023-01-04,$0.44,AES
2023-01-05,$0.44,AES
2023-01-06,$0.44,AES
2023-01-07,$0.44,AES
2023-01-08,$0.44,AES
2023-01-09,$0.44,AES
2023-01-10,$0.44,AES
2023-01-11,$0.44,AES
2023-01-12,$0.44,AES
2023-01-13,$0.44,AES
2023-01-14,$0.44,AES
2023-01-15,$0.44,AES
2023-01-16,$0.44,AES
2023-01-17,$0.44,AES
2023-01-18,$0.44,AES
2023-01-19,$0.44,AES
2023-01-20,$0.44,AES
2023-01-21,$0.44,AES
2023-01-22,$0.44,AES
2023-01-23,$0.44,AES
2023-01-24,$0.44,AES
2023-01-25,$0.44,AES
2023-01-26,$0.44,AES
2023-01-27,$0.44,AES
2023-01-28,$0.44,AES
2023-01-29,$0.44,AES
2023-01-30,$0.44,AES
2023-01-31,$0.44,AES
2023-02-01,$0.44,AES
2023-02-02,$0.44,AES
2023-02-03,$0.44,AES
2023-02-04,$0.44,AES
2023-02-05,$0.44,AES
2023-02-06,$0.44,AES
2023-02-07,$0.44,AES
2023-02-08,$0.44,AES
2023-02-09,$0.44,AES
2023-02-10,$0.44,AES
2023-02-11,$0.44,AES
2023-02-12,$0.44,AES
2023-02-13,$0.44,AES
2023-02-14,$0.44,AES
2023-02-15,$0.44,AES
2023-02-16,$0.44,AES
2023-02-17,$0.44,AES
2023-02-18,$0.44,AES
2023-02-19,$0.44,AES
2023-02-20,$0.44,AES
2023-02-21,$0.44,AES
2023-02-22,$0.44,AES
2023-02-23,$0.44,AES
2023-02-24,$0.44,AES
2023-02-25,$0.44,AES
2023-02-26,$0.44,AES
2023-02-27,$0.44,AES
2023-02-28,$0.44,AES
2023-03-01,$0.44,AES
2023-03-02,$0.44,AES
2023-03-03,$0.44,AES
2023-03-04,$0.44,AES
2023-03-05,$0.44,AES
2023-03-06,$0.44,AES
2023-03-07,$0.44,AES
2023-03-08,$0.44,AES
2023-03-09,$0.44,AES
2023-03-10,$0.44,AES
2023-03-11,$0.44,AES
2023-03-12,$0.44,AES
2023-03-13,$0.44,AES
2023-03-14,$0.44,AES
2023-03-15,$0.44,AES
2022-12-31,$3.97,AFL
2023-01-01,$3.97,AFL
2023-01-02,$3.97,AFL
2023-01-03,$3.97,AFL
2023-01-04,$3.97,AFL
2023-01-05,$3.97,AFL
2023-01-06,$3.97,AFL
2023-01-07,$3.97,AFL
2023-01-08,$3.97,AFL
2023-01-09,$3.97,AFL
2023-01-10,$3.97,AFL
2023-01-11,$3.97,AFL
2023-01-12,$3.97,AFL
2023-01-13,$3.97,AFL
2023-01-14,$3.97,AFL
2023-01-15,$3.97,AFL
2023-01-16,$3.97,AFL
2023-01-17,$3.97,AFL
2023-01-18,$3.97,AFL
2023-01-19,$3.97,AFL
2023-01-20,$3.97,AFL
2023-01-21,$3.97,AFL
2023-01-22,$3.97,AFL
2023-01-23,$3.97,AFL
2023-01-24,$3.97,AFL
2023-01-25,$3.97,AFL
2023-01-26,$3.97,AFL
2023-01-27,$3.97,AFL
2023-01-28,$3.97,AFL
2023-01-29,$3.97,AFL
2023-01-30,$3.97,AFL
2023-01-31,$3.97,AFL
2023-02-01,$3.97,AFL
2023-02-02,$3.97,AFL
2023-02-03,$3.97,AFL
2023-02-04,$3.97,AFL
2023-02-05,$3.97,AFL
2023-02-06,$3.97,AFL
2023-02-07,$3.97,AFL
2023-02-08,$3.97,AFL
2023-02-09,$3.97,AFL
2023-02-10,$3.97,AFL
2023-02-11,$3.97,AFL
2023-02-12,$3.97,AFL
2023-02-13,$3.97,AFL
2023-02-14,$3.97,AFL
2023-02-15,$3.97,AFL
2023-02-16,$3.97,AFL
2023-02-17,$3.97,AFL
2023-02-18,$3.97,AFL
2023-02-19,$3.97,AFL
2023-02-20,$3.97,AFL
2023-02-21,$3.97,AFL
2023-02-22,$3.97,AFL
2023-02-23,$3.97,AFL
2023-02-24,$3.97,AFL
2023-02-25,$3.97,AFL
2023-02-26,$3.97,AFL
2023-02-27,$3.97,AFL
2023-02-28,$3.97,AFL
2023-03-01,$3.97,AFL
2023-03-02,$3.97,AFL
2023-03-03,$3.97,AFL
2023-03-04,$3.97,AFL
2023-03-05,$3.97,AFL
2023-03-06,$3.97,AFL
2023-03-07,$3.97,AFL
2023-03-08,$3.97,AFL
2023-03-09,$3.97,AFL
2023-03-10,$3.97,AFL
2023-03-11,$3.97,AFL
2023-03-12,$3.97,AFL
2023-03-13,$3.97,AFL
2023-03-14,$3.97,AFL
2023-03-15,$3.97,AFL
2022-12-31,$2.42,A
2023-01-01,$2.42,A
2023-01-02,$2.42,A
2023-01-03,$2.42,A
2023-01-04,$2.42,A
2023-01-05,$2.42,A
2023-01-06,$2.42,A
2023-01-07,$2.42,A
2023-01-08,$2.42,A
2023-01-09,$2.42,A
2023-01-10,$2.42,A
2023-01-11,$2.42,A
2023-01-12,$2.42,A
2023-01-13,$2.42,A
2023-01-14,$2.42,A
2023-01-15,$2.42,A
2023-01-16,$2.42,A
2023-01-17,$2.42,A
2023-01-18,$2.42,A
2023-01-19,$2.42,A
2023-01-20,$2.42,A
2023-01-21,$2.42,A
2023-01-22,$2.42,A
2023-01-23,$2.42,A
2023-01-24,$2.42,A
2023-01-25,$2.42,A
2023-01-26,$2.42,A
2023-01-27,$2.42,A
2023-01-28,$2.42,A
2023-01-29,$2.42,A
2023-01-30,$2.42,A
2023-01-31,$2.42,A
2023-02-01,$2.42,A
2023-02-02,$2.42,A
2023-02-03,$2.42,A
2023-02-04,$2.42,A
2023-02-05,$2.42,A
2023-02-06,$2.42,A
2023-02-07,$2.42,A
2023-02-08,$2.42,A
2023-02-09,$2.42,A
2023-02-10,$2.42,A
2023-02-11,$2.42,A
2023-02-12,$2.42,A
2023-02-13,$2.42,A
2023-02-14,$2.42,A
2023-02-15,$2.42,A
2023-02-16,$2.42,A
2023-02-17,$2.42,A
2023-02-18,$2.42,A
2023-02-19,$2.42,A
2023-02-20,$2.42,A
2023-02-21,$2.42,A
2023-02-22,$2.42,A
2023-02-23,$2.42,A
2023-02-24,$2.42,A
2023-02-25,$2.42,A
2023-02-26,$2.42,A
2023-02-27,$2.42,A
2023-02-28,$2.42,A
2023-03-01,$2.42,A
2023-03-02,$2.42,A
2023-03-03,$2.42,A
2023-03-04,$2.42,A
2023-03-05,$2.42,A
2023-03-06,$2.42,A
2023-03-07,$2.42,A
2023-03-08,$2.42,A
2023-03-09,$2.42,A
2023-03-10,$2.42,A
2023-03-11,$2.42,A
2023-03-12,$2.42,A
2023-03-13,$2.42,A
2023-03-14,$2.42,A
2023-03-15,$2.42,A
2022-12-31,$8.76,APD
2023-01-01,$8.76,APD
2023-01-02,$8.76,APD
2023-01-03,$8.76,APD
2023-01-04,$8.76,APD
2023-01-05,$8.76,APD
2023-01-06,$8.76,APD
2023-01-07,$8.76,APD
2023-01-08,$8.76,APD
2023-01-09,$8.76,APD
2023-01-10,$8.76,APD
2023-01-11,$8.76,APD
2023-01-12,$8.76,APD
2023-01-13,$8.76,APD
2023-01-14,$8.76,APD
2023-01-15,$8.76,APD
2023-01-16,$8.76,APD
2023-01-17,$8.76,APD
2023-01-18,$8.76,APD
2023-01-19,$8.76,APD
2023-01-20,$8.76,APD
2023-01-21,$8.76,APD
2023-01-22,$8.76,APD
2023-01-23,$8.76,APD
2023-01-24,$8.76,APD
2023-01-25,$8.76,APD
2023-01-26,$8.76,APD
2023-01-27,$8.76,APD
2023-01-28,$8.76,APD
2023-01-29,$8.76,APD
2023-01-30,$8.76,APD
2023-01-31,$8.76,APD
2023-02-01,$8.76,APD
2023-02-02,$8.76,APD
2023-02-03,$8.76,APD
2023-02-04,$8.76,APD
2023-02-05,$8.76,APD
2023-02-06,$8.76,APD
2023-02-07,$8.76,APD
2023-02-08,$8.76,APD
2023-02-09,$8.76,APD
2023-02-10,$8.76,APD
2023-02-11,$8.76,APD
2023-02-12,$8.76,APD
2023-02-13,$8.76,APD
2023-02-14,$8.76,APD
2023-02-15,$8.76,APD
2023-02-16,$8.76,APD
